user_id,date,action_type,action_detail,duration_minutes,timestamp
user_0002,2025-08-31,app_visit,앱_방문,47,2025-08-31T08:04:34.304184
user_0002,2025-08-31,stock_detail_view,ROKU_상세보기,30,2025-08-31T08:56:34.304184
user_0002,2025-08-30,app_visit,앱_방문,23,2025-08-30T08:04:34.304190
user_0002,2025-08-30,stock_detail_view,ADBE_상세보기,15,2025-08-30T08:53:34.304190
user_0002,2025-08-30,news_exploration,기업뉴스_뉴스,4,2025-08-30T08:50:34.304190
user_0002,2025-08-29,app_visit,앱_방문,112,2025-08-29T08:04:34.304198
user_0002,2025-08-29,stock_detail_view,현대차_상세보기,20,2025-08-29T08:36:34.304198
user_0002,2025-08-28,app_visit,앱_방문,28,2025-08-28T08:04:34.304204
user_0002,2025-08-28,stock_detail_view,SK하이닉스_상세보기,7,2025-08-28T08:22:34.304204
user_0002,2025-08-27,app_visit,앱_방문,85,2025-08-27T08:04:34.304209
user_0002,2025-08-27,stock_detail_view,POSCO_상세보기,27,2025-08-27T08:29:34.304209
user_0002,2025-08-27,community_exploration,종목토론_커뮤니티,48,2025-08-27T08:39:34.304209
user_0002,2025-08-23,app_visit,앱_방문,16,2025-08-23T08:04:34.304219
user_0002,2025-08-23,stock_detail_view,현대차_상세보기,19,2025-08-23T08:11:34.304219
user_0002,2025-08-23,news_exploration,기업뉴스_뉴스,12,2025-08-23T08:47:34.304219
user_0002,2025-08-22,app_visit,앱_방문,22,2025-08-22T08:04:34.304227
user_0002,2025-08-22,stock_detail_view,SK텔레콤_상세보기,26,2025-08-22T08:43:34.304227
user_0002,2025-08-22,news_exploration,시장동향_뉴스,11,2025-08-22T09:01:34.304227
user_0002,2025-08-21,app_visit,앱_방문,74,2025-08-21T08:04:34.304235
user_0002,2025-08-21,stock_detail_view,INTC_상세보기,21,2025-08-21T08:37:34.304235
user_0002,2025-08-21,news_exploration,기업뉴스_뉴스,15,2025-08-21T08:17:34.304235
user_0002,2025-08-21,community_exploration,투자정보_커뮤니티,22,2025-08-21T08:41:34.304235
user_0002,2025-08-20,app_visit,앱_방문,67,2025-08-20T08:04:34.304246
user_0002,2025-08-20,news_exploration,시장동향_뉴스,16,2025-08-20T08:46:34.304246
user_0002,2025-08-20,community_exploration,투자정보_커뮤니티,36,2025-08-20T08:37:34.304246
user_0002,2025-08-16,app_visit,앱_방문,60,2025-08-16T08:04:34.304256
user_0002,2025-08-16,stock_detail_view,META_상세보기,18,2025-08-16T08:37:34.304256
user_0002,2025-08-16,news_exploration,해외시장_뉴스,32,2025-08-16T08:17:34.304256
user_0002,2025-08-13,app_visit,앱_방문,6,2025-08-13T08:04:34.304265
user_0002,2025-08-13,stock_detail_view,PYPL_상세보기,5,2025-08-13T08:22:34.304265
user_0002,2025-08-13,news_exploration,경제뉴스_뉴스,37,2025-08-13T08:35:34.304265
user_0002,2025-08-13,community_exploration,투자정보_커뮤니티,44,2025-08-13T08:44:34.304265
user_0002,2025-08-11,app_visit,앱_방문,104,2025-08-11T08:04:34.304276
user_0002,2025-08-11,news_exploration,해외시장_뉴스,34,2025-08-11T08:17:34.304276
user_0003,2025-09-08,app_visit,앱_방문,87,2025-09-08T08:04:34.304327
user_0003,2025-09-08,news_exploration,시장동향_뉴스,3,2025-09-08T08:43:34.304327
user_0003,2025-09-08,community_exploration,경험담_커뮤니티,41,2025-09-08T08:22:34.304327
user_0003,2025-09-06,app_visit,앱_방문,72,2025-09-06T08:04:34.304336
user_0003,2025-09-06,news_exploration,기업뉴스_뉴스,38,2025-09-06T08:55:34.304336
user_0003,2025-09-04,app_visit,앱_방문,96,2025-09-04T08:04:34.304343
user_0003,2025-09-04,community_exploration,경험담_커뮤니티,5,2025-09-04T08:23:34.304343
user_0003,2025-09-03,app_visit,앱_방문,64,2025-09-03T08:04:34.304348
user_0003,2025-09-03,stock_detail_view,한국전력_상세보기,26,2025-09-03T08:53:34.304348
user_0003,2025-09-03,community_exploration,종목토론_커뮤니티,36,2025-09-03T08:43:34.304348
user_0003,2025-09-02,app_visit,앱_방문,79,2025-09-02T08:04:34.304356
user_0003,2025-09-02,stock_detail_view,KB금융_상세보기,19,2025-09-02T08:25:34.304356
user_0003,2025-09-01,app_visit,앱_방문,113,2025-09-01T08:04:34.304361
user_0003,2025-08-31,app_visit,앱_방문,56,2025-08-31T08:04:34.304364
user_0003,2025-08-31,stock_detail_view,우리금융지주_상세보기,21,2025-08-31T08:47:34.304364
user_0003,2025-08-31,news_exploration,경제뉴스_뉴스,10,2025-08-31T09:00:34.304364
user_0003,2025-08-29,app_visit,앱_방문,74,2025-08-29T08:04:34.304372
user_0003,2025-08-29,stock_detail_view,CRM_상세보기,15,2025-08-29T08:49:34.304372
user_0003,2025-08-29,news_exploration,해외시장_뉴스,28,2025-08-29T08:41:34.304372
user_0003,2025-08-27,app_visit,앱_방문,80,2025-08-27T08:04:34.304381
user_0003,2025-08-27,stock_detail_view,KB금융_상세보기,27,2025-08-27T09:03:34.304381
user_0003,2025-08-27,news_exploration,경제뉴스_뉴스,10,2025-08-27T08:34:34.304381
user_0003,2025-08-25,app_visit,앱_방문,117,2025-08-25T08:04:34.304390
user_0003,2025-08-25,stock_detail_view,한국전력_상세보기,17,2025-08-25T08:23:34.304390
user_0003,2025-08-25,news_exploration,시장동향_뉴스,18,2025-08-25T09:01:34.304390
user_0003,2025-08-24,app_visit,앱_방문,26,2025-08-24T08:04:34.304398
user_0003,2025-08-24,stock_detail_view,롯데케미칼_상세보기,28,2025-08-24T08:38:34.304398
user_0003,2025-08-24,news_exploration,해외시장_뉴스,3,2025-08-24T08:53:34.304398
user_0003,2025-08-24,community_exploration,경험담_커뮤니티,58,2025-08-24T08:11:34.304398
user_0003,2025-08-23,app_visit,앱_방문,103,2025-08-23T08:04:34.304409
user_0003,2025-08-22,app_visit,앱_방문,52,2025-08-22T08:04:34.304411
user_0003,2025-08-22,stock_detail_view,POSCO_상세보기,27,2025-08-22T08:15:34.304411
user_0003,2025-08-22,news_exploration,기업뉴스_뉴스,29,2025-08-22T08:14:34.304411
user_0003,2025-08-22,community_exploration,시장분석_커뮤니티,22,2025-08-22T08:46:34.304411
user_0003,2025-08-21,app_visit,앱_방문,55,2025-08-21T08:04:34.304422
user_0003,2025-08-21,community_exploration,경험담_커뮤니티,45,2025-08-21T08:30:34.304422
user_0003,2025-08-20,app_visit,앱_방문,23,2025-08-20T08:04:34.304427
user_0003,2025-08-20,stock_detail_view,CRM_상세보기,17,2025-08-20T08:19:34.304427
user_0003,2025-08-20,community_exploration,시장분석_커뮤니티,44,2025-08-20T08:45:34.304427
user_0003,2025-08-16,app_visit,앱_방문,19,2025-08-16T08:04:34.304436
user_0003,2025-08-16,stock_detail_view,우리금융지주_상세보기,25,2025-08-16T08:42:34.304436
user_0003,2025-08-16,news_exploration,시장동향_뉴스,45,2025-08-16T08:28:34.304436
user_0003,2025-08-16,community_exploration,경험담_커뮤니티,57,2025-08-16T08:14:34.304436
user_0003,2025-08-15,app_visit,앱_방문,57,2025-08-15T08:04:34.304446
user_0003,2025-08-15,stock_detail_view,AAPL_상세보기,28,2025-08-15T08:40:34.304446
user_0003,2025-08-15,community_exploration,경험담_커뮤니티,30,2025-08-15T08:37:34.304446
user_0003,2025-08-13,app_visit,앱_방문,64,2025-08-13T08:04:34.304454
user_0003,2025-08-12,app_visit,앱_방문,112,2025-08-12T08:04:34.304457
user_0003,2025-08-12,stock_detail_view,MSFT_상세보기,20,2025-08-12T08:49:34.304457
user_0004,2025-09-09,app_visit,앱_방문,117,2025-09-09T08:04:34.304498
user_0004,2025-09-08,app_visit,앱_방문,115,2025-09-08T08:04:34.304502
user_0004,2025-09-08,stock_detail_view,TSLA_상세보기,2,2025-09-08T08:21:34.304502
user_0004,2025-09-01,app_visit,앱_방문,7,2025-09-01T08:04:34.304511
user_0004,2025-08-23,app_visit,앱_방문,114,2025-08-23T08:04:34.304518
user_0004,2025-08-23,news_exploration,시장동향_뉴스,27,2025-08-23T08:24:34.304518
user_0004,2025-08-23,community_exploration,종목토론_커뮤니티,21,2025-08-23T08:05:34.304518
user_0004,2025-08-22,app_visit,앱_방문,63,2025-08-22T08:04:34.304526
user_0004,2025-08-22,stock_detail_view,신세계_상세보기,23,2025-08-22T09:02:34.304526
user_0004,2025-08-22,news_exploration,경제뉴스_뉴스,23,2025-08-22T09:03:34.304526
user_0004,2025-08-20,app_visit,앱_방문,74,2025-08-20T08:04:34.304535
user_0004,2025-08-20,stock_detail_view,ZOOM_상세보기,8,2025-08-20T08:55:34.304535
user_0004,2025-08-20,community_exploration,투자정보_커뮤니티,45,2025-08-20T08:21:34.304535
user_0004,2025-08-19,app_visit,앱_방문,79,2025-08-19T08:04:34.304543
user_0004,2025-08-18,app_visit,앱_방문,77,2025-08-18T08:04:34.304545
user_0004,2025-08-18,stock_detail_view,신한지주_상세보기,10,2025-08-18T09:02:34.304545
user_0004,2025-08-15,app_visit,앱_방문,88,2025-08-15T08:04:34.304552
user_0004,2025-08-15,stock_detail_view,NH투자증권_상세보기,27,2025-08-15T08:23:34.304552
user_0004,2025-08-12,app_visit,앱_방문,68,2025-08-12T08:04:34.304559
user_0004,2025-08-12,stock_detail_view,POSCO_상세보기,8,2025-08-12T09:03:34.304559
user_0005,2025-08-30,app_visit,앱_방문,77,2025-08-30T08:04:34.304602
user_0005,2025-08-30,news_exploration,기업뉴스_뉴스,13,2025-08-30T08:08:34.304602
user_0005,2025-08-22,app_visit,앱_방문,116,2025-08-22T08:04:34.304612
user_0005,2025-08-22,stock_detail_view,SK텔레콤_상세보기,13,2025-08-22T09:00:34.304612
user_0005,2025-08-22,news_exploration,기업뉴스_뉴스,37,2025-08-22T08:21:34.304612
user_0005,2025-08-17,app_visit,앱_방문,74,2025-08-17T08:04:34.304623
user_0005,2025-08-17,stock_detail_view,현대모비스_상세보기,3,2025-08-17T08:44:34.304623
user_0005,2025-08-17,news_exploration,경제뉴스_뉴스,15,2025-08-17T08:32:34.304623
user_0005,2025-08-15,app_visit,앱_방문,83,2025-08-15T08:04:34.304631
user_0005,2025-08-15,news_exploration,경제뉴스_뉴스,19,2025-08-15T08:15:34.304631
user_0005,2025-08-11,app_visit,앱_방문,40,2025-08-11T08:04:34.304638
user_0005,2025-08-11,stock_detail_view,우리금융지주_상세보기,20,2025-08-11T08:27:34.304638
user_0006,2025-09-08,app_visit,앱_방문,37,2025-09-08T08:04:34.304670
user_0006,2025-09-08,stock_detail_view,SQ_상세보기,24,2025-09-08T08:30:34.304670
user_0006,2025-09-08,news_exploration,경제뉴스_뉴스,43,2025-09-08T08:05:34.304670
user_0006,2025-09-07,app_visit,앱_방문,57,2025-09-07T08:04:34.304680
user_0006,2025-09-07,stock_detail_view,MSFT_상세보기,19,2025-09-07T09:00:34.304680
user_0006,2025-09-07,news_exploration,시장동향_뉴스,17,2025-09-07T08:22:34.304680
user_0006,2025-09-06,app_visit,앱_방문,30,2025-09-06T08:04:34.304688
user_0006,2025-09-06,stock_detail_view,삼성전자_상세보기,17,2025-09-06T08:44:34.304688
user_0006,2025-09-06,community_exploration,종목토론_커뮤니티,35,2025-09-06T08:47:34.304688
user_0006,2025-09-04,app_visit,앱_방문,58,2025-09-04T08:04:34.304697
user_0006,2025-09-04,stock_detail_view,PYPL_상세보기,28,2025-09-04T08:28:34.304697
user_0006,2025-09-03,app_visit,앱_방문,101,2025-09-03T08:04:34.304702
user_0006,2025-09-03,stock_detail_view,KB금융_상세보기,7,2025-09-03T09:01:34.304702
user_0006,2025-08-31,app_visit,앱_방문,39,2025-08-31T08:04:34.304708
user_0006,2025-08-31,stock_detail_view,SHOP_상세보기,14,2025-08-31T08:31:34.304708
user_0006,2025-08-28,app_visit,앱_방문,31,2025-08-28T08:04:34.304715
user_0006,2025-08-25,app_visit,앱_방문,60,2025-08-25T08:04:34.304719
user_0006,2025-08-25,stock_detail_view,SHOP_상세보기,13,2025-08-25T08:44:34.304719
user_0006,2025-08-24,app_visit,앱_방문,116,2025-08-24T08:04:34.304724
user_0006,2025-08-24,stock_detail_view,UBER_상세보기,19,2025-08-24T08:28:34.304724
user_0006,2025-08-24,news_exploration,해외시장_뉴스,10,2025-08-24T08:31:34.304724
user_0006,2025-08-22,app_visit,앱_방문,23,2025-08-22T08:04:34.304757
user_0006,2025-08-22,community_exploration,투자정보_커뮤니티,43,2025-08-22T08:05:34.304757
user_0006,2025-08-21,app_visit,앱_방문,30,2025-08-21T08:04:34.304764
user_0006,2025-08-21,news_exploration,시장동향_뉴스,19,2025-08-21T08:51:34.304764
user_0006,2025-08-20,app_visit,앱_방문,47,2025-08-20T08:04:34.304769
user_0006,2025-08-20,stock_detail_view,NAVER_상세보기,16,2025-08-20T08:58:34.304769
user_0006,2025-08-20,community_exploration,경험담_커뮤니티,32,2025-08-20T08:51:34.304769
user_0006,2025-08-19,app_visit,앱_방문,63,2025-08-19T08:04:34.304785
user_0006,2025-08-19,stock_detail_view,SK텔레콤_상세보기,24,2025-08-19T08:11:34.304785
user_0006,2025-08-19,news_exploration,경제뉴스_뉴스,16,2025-08-19T08:56:34.304785
user_0006,2025-08-19,community_exploration,투자정보_커뮤니티,30,2025-08-19T08:07:34.304785
user_0006,2025-08-16,app_visit,앱_방문,35,2025-08-16T08:04:34.304798
user_0006,2025-08-16,stock_detail_view,하나금융지주_상세보기,14,2025-08-16T08:20:34.304798
user_0006,2025-08-16,news_exploration,해외시장_뉴스,45,2025-08-16T08:49:34.304798
user_0006,2025-08-16,community_exploration,종목토론_커뮤니티,9,2025-08-16T08:28:34.304798
user_0006,2025-08-15,app_visit,앱_방문,37,2025-08-15T08:04:34.304809
user_0006,2025-08-15,stock_detail_view,우리금융지주_상세보기,8,2025-08-15T08:42:34.304809
user_0006,2025-08-14,app_visit,앱_방문,12,2025-08-14T08:04:34.304814
user_0006,2025-08-14,stock_detail_view,MSFT_상세보기,17,2025-08-14T08:43:34.304814
user_0006,2025-08-13,app_visit,앱_방문,47,2025-08-13T08:04:34.304820
user_0006,2025-08-13,news_exploration,경제뉴스_뉴스,29,2025-08-13T08:52:34.304820
user_0006,2025-08-13,community_exploration,투자정보_커뮤니티,39,2025-08-13T08:29:34.304820
user_0006,2025-08-12,app_visit,앱_방문,107,2025-08-12T08:04:34.304827
user_0006,2025-08-12,community_exploration,종목토론_커뮤니티,32,2025-08-12T08:58:34.304827
user_0006,2025-08-11,app_visit,앱_방문,12,2025-08-11T08:04:34.304832
user_0006,2025-08-11,stock_detail_view,PELOTON_상세보기,22,2025-08-11T08:47:34.304832
user_0006,2025-08-11,news_exploration,해외시장_뉴스,42,2025-08-11T08:07:34.304832
user_0007,2025-09-09,app_visit,앱_방문,108,2025-09-09T08:04:34.304873
user_0007,2025-09-09,stock_detail_view,KT&G_상세보기,4,2025-09-09T08:44:34.304873
user_0007,2025-09-09,community_exploration,시장분석_커뮤니티,19,2025-09-09T08:42:34.304873
user_0007,2025-09-07,app_visit,앱_방문,10,2025-09-07T08:04:34.304884
user_0007,2025-09-04,app_visit,앱_방문,112,2025-09-04T08:04:34.304887
user_0007,2025-09-04,stock_detail_view,ADBE_상세보기,19,2025-09-04T08:18:34.304887
user_0007,2025-09-02,app_visit,앱_방문,43,2025-09-02T08:04:34.304893
user_0007,2025-09-02,news_exploration,해외시장_뉴스,38,2025-09-02T08:42:34.304893
user_0007,2025-09-01,app_visit,앱_방문,30,2025-09-01T08:04:34.304899
user_0007,2025-09-01,stock_detail_view,LG화학_상세보기,25,2025-09-01T08:41:34.304899
user_0007,2025-08-30,app_visit,앱_방문,65,2025-08-30T08:04:34.304905
user_0007,2025-08-30,stock_detail_view,우리금융지주_상세보기,6,2025-08-30T08:46:34.304905
user_0007,2025-08-30,news_exploration,해외시장_뉴스,11,2025-08-30T08:17:34.304905
user_0007,2025-08-29,app_visit,앱_방문,108,2025-08-29T08:04:34.304912
user_0007,2025-08-29,stock_detail_view,TSLA_상세보기,24,2025-08-29T08:14:34.304912
user_0007,2025-08-26,app_visit,앱_방문,58,2025-08-26T08:04:34.304919
user_0007,2025-08-26,stock_detail_view,GOOGL_상세보기,6,2025-08-26T08:48:34.304919
user_0007,2025-08-26,news_exploration,시장동향_뉴스,15,2025-08-26T09:00:34.304919
user_0007,2025-08-25,app_visit,앱_방문,52,2025-08-25T08:04:34.304927
user_0007,2025-08-25,stock_detail_view,INTC_상세보기,5,2025-08-25T08:17:34.304927
user_0007,2025-08-25,news_exploration,시장동향_뉴스,24,2025-08-25T08:23:34.304927
user_0007,2025-08-24,app_visit,앱_방문,84,2025-08-24T08:04:34.304934
user_0007,2025-08-24,stock_detail_view,POSCO_상세보기,24,2025-08-24T08:12:34.304934
user_0007,2025-08-23,app_visit,앱_방문,80,2025-08-23T08:04:34.304939
user_0007,2025-08-23,community_exploration,경험담_커뮤니티,58,2025-08-23T08:58:34.304939
user_0007,2025-08-22,app_visit,앱_방문,25,2025-08-22T08:04:34.304944
user_0007,2025-08-22,stock_detail_view,신한지주_상세보기,5,2025-08-22T08:11:34.304944
user_0007,2025-08-20,app_visit,앱_방문,48,2025-08-20T08:04:34.304950
user_0007,2025-08-20,news_exploration,기업뉴스_뉴스,41,2025-08-20T08:50:34.304950
user_0007,2025-08-20,community_exploration,투자정보_커뮤니티,26,2025-08-20T09:00:34.304950
user_0007,2025-08-19,app_visit,앱_방문,95,2025-08-19T08:04:34.304958
user_0007,2025-08-19,stock_detail_view,AAPL_상세보기,8,2025-08-19T08:48:34.304958
user_0007,2025-08-19,community_exploration,투자정보_커뮤니티,50,2025-08-19T08:19:34.304958
user_0007,2025-08-18,app_visit,앱_방문,54,2025-08-18T08:04:34.304965
user_0007,2025-08-18,stock_detail_view,UBER_상세보기,29,2025-08-18T09:04:34.304965
user_0007,2025-08-17,app_visit,앱_방문,73,2025-08-17T08:04:34.304970
user_0007,2025-08-17,stock_detail_view,NFLX_상세보기,24,2025-08-17T08:23:34.304970
user_0007,2025-08-17,news_exploration,해외시장_뉴스,42,2025-08-17T08:26:34.304970
user_0007,2025-08-17,community_exploration,투자정보_커뮤니티,24,2025-08-17T08:28:34.304970
user_0007,2025-08-13,app_visit,앱_방문,40,2025-08-13T08:04:34.304982
user_0007,2025-08-13,stock_detail_view,현대차_상세보기,7,2025-08-13T08:33:34.304982
user_0007,2025-08-13,news_exploration,시장동향_뉴스,11,2025-08-13T08:42:34.304982
user_0007,2025-08-12,app_visit,앱_방문,94,2025-08-12T08:04:34.304990
user_0007,2025-08-12,stock_detail_view,MSFT_상세보기,12,2025-08-12T08:37:34.304990
user_0007,2025-08-12,news_exploration,기업뉴스_뉴스,44,2025-08-12T08:11:34.304990
user_0007,2025-08-11,app_visit,앱_방문,96,2025-08-11T08:04:34.304997
user_0007,2025-08-11,stock_detail_view,KB금융_상세보기,30,2025-08-11T08:34:34.304997
user_0007,2025-08-11,news_exploration,시장동향_뉴스,38,2025-08-11T08:13:34.304997
user_0007,2025-08-11,community_exploration,시장분석_커뮤니티,9,2025-08-11T08:52:34.304997
user_0008,2025-09-02,app_visit,앱_방문,91,2025-09-02T08:04:34.305051
user_0008,2025-09-02,stock_detail_view,AAPL_상세보기,6,2025-09-02T08:59:34.305051
user_0008,2025-08-23,app_visit,앱_방문,12,2025-08-23T08:04:34.305062
user_0008,2025-08-23,stock_detail_view,META_상세보기,23,2025-08-23T08:56:34.305062
user_0008,2025-08-22,app_visit,앱_방문,119,2025-08-22T08:04:34.305067
user_0008,2025-08-22,stock_detail_view,PELOTON_상세보기,6,2025-08-22T08:32:34.305067
user_0008,2025-08-22,news_exploration,경제뉴스_뉴스,40,2025-08-22T08:18:34.305067
user_0008,2025-08-20,app_visit,앱_방문,89,2025-08-20T08:04:34.305075
user_0008,2025-08-20,stock_detail_view,UBER_상세보기,30,2025-08-20T08:29:34.305075
user_0008,2025-08-14,app_visit,앱_방문,98,2025-08-14T08:04:34.305084
user_0008,2025-08-11,app_visit,앱_방문,67,2025-08-11T08:04:34.305087
user_0008,2025-08-11,stock_detail_view,SK하이닉스_상세보기,30,2025-08-11T08:51:34.305087
user_0008,2025-08-11,news_exploration,기업뉴스_뉴스,11,2025-08-11T09:04:34.305087
user_0009,2025-09-09,app_visit,앱_방문,20,2025-09-09T08:04:34.305120
user_0009,2025-09-09,news_exploration,해외시장_뉴스,32,2025-09-09T08:24:34.305120
user_0009,2025-09-07,app_visit,앱_방문,35,2025-09-07T08:04:34.305126
user_0009,2025-09-07,stock_detail_view,ROKU_상세보기,21,2025-09-07T08:05:34.305126
user_0009,2025-09-06,app_visit,앱_방문,38,2025-09-06T08:04:34.305132
user_0009,2025-09-06,stock_detail_view,NFLX_상세보기,27,2025-09-06T08:46:34.305132
user_0009,2025-09-06,news_exploration,해외시장_뉴스,39,2025-09-06T08:11:34.305132
user_0009,2025-09-06,community_exploration,투자정보_커뮤니티,34,2025-09-06T08:50:34.305132
user_0009,2025-09-04,app_visit,앱_방문,15,2025-09-04T08:04:34.305143
user_0009,2025-09-04,stock_detail_view,TSLA_상세보기,23,2025-09-04T08:05:34.305143
user_0009,2025-09-04,news_exploration,해외시장_뉴스,40,2025-09-04T08:52:34.305143
user_0009,2025-09-03,app_visit,앱_방문,59,2025-09-03T08:04:34.305150
user_0009,2025-09-03,stock_detail_view,카카오_상세보기,28,2025-09-03T08:41:34.305150
user_0009,2025-09-03,news_exploration,기업뉴스_뉴스,8,2025-09-03T08:39:34.305150
user_0009,2025-09-03,community_exploration,시장분석_커뮤니티,33,2025-09-03T08:57:34.305150
user_0009,2025-09-01,app_visit,앱_방문,11,2025-09-01T08:04:34.305162
user_0009,2025-09-01,stock_detail_view,AMZN_상세보기,8,2025-09-01T08:17:34.305162
user_0009,2025-08-31,app_visit,앱_방문,6,2025-08-31T08:04:34.305167
user_0009,2025-08-31,stock_detail_view,META_상세보기,19,2025-08-31T08:21:34.305167
user_0009,2025-08-31,news_exploration,경제뉴스_뉴스,36,2025-08-31T09:01:34.305167
user_0009,2025-08-30,app_visit,앱_방문,9,2025-08-30T08:04:34.305175
user_0009,2025-08-30,stock_detail_view,카카오_상세보기,12,2025-08-30T08:31:34.305175
user_0009,2025-08-30,news_exploration,시장동향_뉴스,16,2025-08-30T08:59:34.305175
user_0009,2025-08-30,community_exploration,종목토론_커뮤니티,8,2025-08-30T08:43:34.305175
user_0009,2025-08-29,app_visit,앱_방문,30,2025-08-29T08:04:34.305185
user_0009,2025-08-28,app_visit,앱_방문,92,2025-08-28T08:04:34.305188
user_0009,2025-08-28,stock_detail_view,ADBE_상세보기,3,2025-08-28T08:44:34.305188
user_0009,2025-08-27,app_visit,앱_방문,38,2025-08-27T08:04:34.305193
user_0009,2025-08-26,app_visit,앱_방문,19,2025-08-26T08:04:34.305196
